flight_id,airline,source,destination,departure_time,arrival_time,duration,duration_minutes,is_overnight,departure_date,departure_hour,route,flight_key
SJ192,SpiceJet,HYD,BOM,2026-04-19 18:45:42.000,2026-04-19 23:45:42.000,1899-12-29 05:00:00,300.0,False,2026-04-19,18,HYD → BOM,352
AI097,Air India,HYD,MAA,2026-04-19 18:42:41.702,2026-04-19 23:34:41.702,04:52:00,292.0,False,2026-04-19,18,HYD → MAA,353
6F256,IndiGo,BOM,CCU,2026-04-19 18:40:41.702,2026-04-19 19:13:41.702,00:33:00,33.0,False,2026-04-19,18,BOM → CCU,354
UK047,Vistara,BLR,HYD,2026-04-19 18:40:41.701,2026-04-19 22:45:41.701,04:05:00,245.0,False,2026-04-19,18,BLR → HYD,355
AI024,Air India,MAA,BOM,2026-04-19 18:38:41.701,2026-04-19 19:45:41.701,01:07:00,67.0,False,2026-04-19,18,MAA → BOM,356
UK113,Vistara,CCU,DEL,2026-04-19 18:34:41.702,2026-04-19 22:58:41.702,04:24:00,264.0,False,2026-04-19,18,CCU → DEL,357
SJ163,SpiceJet,DEL,HYD,2026-04-19 18:32:41.703,2026-04-19 23:08:41.703,04:36:00,276.0,False,2026-04-19,18,DEL → HYD,358
SJ208,SpiceJet,DEL,HYD,2026-04-19 18:32:41.703,2026-04-19 19:33:41.703,01:01:00,61.0,False,2026-04-19,18,DEL → HYD,359
SJ221,SpiceJet,MAA,HYD,2026-04-19 18:31:41.703,2026-04-19 23:17:41.703,04:46:00,286.0,False,2026-04-19,18,MAA → HYD,360
SJ084,SpiceJet,HYD,MAA,2026-04-19 18:31:41.702,2026-04-19 19:30:41.702,00:59:00,59.0,False,2026-04-19,18,HYD → MAA,361
6F127,IndiGo,HYD,BOM,2026-04-19 18:27:41.702,2026-04-19 22:28:41.702,04:01:00,241.0,False,2026-04-19,18,HYD → BOM,362
AI122,Air India,BOM,CCU,2026-04-19 18:25:41.702,2026-04-19 22:36:41.702,04:11:00,251.0,False,2026-04-19,18,BOM → CCU,363
AI139,Air India,HYD,MAA,2026-04-19 18:23:41.702,2026-04-19 19:24:41.702,01:01:00,61.0,False,2026-04-19,18,HYD → MAA,364
UK149,Vistara,MAA,DEL,2026-04-19 18:22:41.703,2026-04-19 23:08:41.703,04:46:00,286.0,False,2026-04-19,18,MAA → DEL,365
AI149,Air India,BOM,HYD,2026-04-19 18:19:41.703,2026-04-19 21:36:41.703,03:17:00,197.0,False,2026-04-19,18,BOM → HYD,366
SJ243,SpiceJet,BLR,DEL,2026-04-19 18:17:41.704,2026-04-19 23:03:41.704,04:46:00,286.0,False,2026-04-19,18,BLR → DEL,367
AI053,Air India,CCU,DEL,2026-04-19 18:04:41.701,2026-04-19 22:19:41.701,04:15:00,255.0,False,2026-04-19,18,CCU → DEL,368
UK061,Vistara,BLR,BOM,2026-04-19 17:58:41.701,2026-04-19 19:48:41.701,01:50:00,110.0,False,2026-04-19,17,BLR → BOM,369
SJ004,SpiceJet,MAA,DEL,2026-04-19 17:52:41.701,2026-04-19 21:01:41.701,03:09:00,189.0,False,2026-04-19,17,MAA → DEL,370
AI173,Air India,HYD,DEL,2026-04-19 17:36:41.703,2026-04-19 22:27:41.703,04:51:00,291.0,False,2026-04-19,17,HYD → DEL,371
6F085,IndiGo,HYD,MAA,2026-04-19 17:32:41.702,2026-04-19 19:32:42.000,02:00:00.298000,120.00496666666666,False,2026-04-19,17,HYD → MAA,372
AI252,Air India,HYD,DEL,2026-04-19 17:30:41.704,2026-04-19 21:54:41.704,04:24:00,264.0,False,2026-04-19,17,HYD → DEL,373
SJ109,SpiceJet,BOM,DEL,2026-04-19 17:24:41.702,2026-04-19 20:28:41.702,03:04:00,184.0,False,2026-04-19,17,BOM → DEL,374
UK123,Vistara,BOM,DEL,2026-04-19 17:24:41.702,2026-04-19 20:18:41.702,02:54:00,174.0,False,2026-04-19,17,BOM → DEL,375
6F125,IndiGo,BOM,CCU,2026-04-19 17:09:41.702,2026-04-19 21:13:41.702,04:04:00,244.0,False,2026-04-19,17,BOM → CCU,376
UK183,Vistara,BLR,CCU,2026-04-19 17:07:41.703,2026-04-19 18:30:41.703,01:23:00,83.0,False,2026-04-19,17,BLR → CCU,377
AI110,Air India,BOM,CCU,2026-04-19 17:07:41.702,2026-04-19 22:00:41.702,04:53:00,293.0,False,2026-04-19,17,BOM → CCU,378
UK105,Vistara,CCU,HYD,2026-04-19 17:04:41.702,2026-04-19 18:11:41.702,01:07:00,67.0,False,2026-04-19,17,CCU → HYD,379
6F128,IndiGo,HYD,DEL,2026-04-19 16:56:41.702,2026-04-19 18:03:41.702,01:07:00,67.0,False,2026-04-19,16,HYD → DEL,380
6F224,IndiGo,DEL,MAA,2026-04-19 16:53:41.704,2026-04-19 18:52:41.704,01:59:00,119.0,False,2026-04-19,16,DEL → MAA,381
SJ130,SpiceJet,BOM,DEL,2026-04-19 16:53:41.702,2026-04-19 20:53:41.702,04:00:00,240.0,False,2026-04-19,16,BOM → DEL,382
AI224,Air India,DEL,HYD,2026-04-19 16:51:41.703,2026-04-19 21:36:41.703,04:45:00,285.0,False,2026-04-19,16,DEL → HYD,383
SJ182,SpiceJet,CCU,BOM,2026-04-19 16:48:41.703,2026-04-19 17:36:41.703,00:48:00,48.0,False,2026-04-19,16,CCU → BOM,384
UK164,Vistara,BOM,HYD,2026-04-19 16:46:41.703,2026-04-19 21:10:41.703,04:24:00,264.0,False,2026-04-19,16,BOM → HYD,385
AI161,Air India,CCU,BOM,2026-04-19 16:40:41.703,2026-04-19 19:40:41.703,03:00:00,180.0,False,2026-04-19,16,CCU → BOM,386
6F206,IndiGo,DEL,BOM,2026-04-19 16:39:41.703,2026-04-19 20:59:41.703,04:20:00,260.0,False,2026-04-19,16,DEL → BOM,387
SJ204,SpiceJet,CCU,DEL,2026-04-19 16:34:41.703,2026-04-19 18:15:41.703,01:41:00,101.0,False,2026-04-19,16,CCU → DEL,388
AI206,Air India,CCU,MAA,2026-04-19 16:30:41.703,2026-04-19 20:01:41.703,03:31:00,211.0,False,2026-04-19,16,CCU → MAA,389
6F140,IndiGo,CCU,HYD,2026-04-19 16:30:41.702,2026-04-19 18:21:41.702,01:51:00,111.0,False,2026-04-19,16,CCU → HYD,390
6F253,IndiGo,MAA,BLR,2026-04-19 16:26:41.703,2026-04-19 18:24:41.703,01:58:00,118.0,False,2026-04-19,16,MAA → BLR,391
SJ203,SpiceJet,DEL,HYD,2026-04-19 16:22:41.703,2026-04-19 18:27:41.703,02:05:00,125.0,False,2026-04-19,16,DEL → HYD,392
SJ161,SpiceJet,MAA,BLR,2026-04-19 16:22:41.703,2026-04-19 17:04:41.703,00:42:00,42.0,False,2026-04-19,16,MAA → BLR,393
AI098,Air India,HYD,MAA,2026-04-19 16:01:41.702,2026-04-19 18:11:41.702,02:10:00,130.0,False,2026-04-19,16,HYD → MAA,394
AI168,Air India,DEL,CCU,2026-04-19 15:50:41.703,2026-04-19 20:20:41.703,04:30:00,270.0,False,2026-04-19,15,DEL → CCU,395
UK190,Vistara,DEL,BLR,2026-04-19 15:49:41.703,2026-04-19 18:53:41.703,03:04:00,184.0,False,2026-04-19,15,DEL → BLR,396
AI085,Air India,DEL,HYD,2026-04-19 15:45:41.702,2026-04-19 20:33:41.702,04:48:00,288.0,False,2026-04-19,15,DEL → HYD,397
AI076,Air India,BLR,BOM,2026-04-19 15:37:41.702,2026-04-19 16:12:41.702,00:35:00,35.0,False,2026-04-19,15,BLR → BOM,398
UK130,Vistara,MAA,BLR,2026-04-19 15:36:41.702,2026-04-19 19:43:41.702,04:07:00,247.0,False,2026-04-19,15,MAA → BLR,399
6F038,IndiGo,HYD,MAA,2026-04-19 15:36:41.701,2026-04-19 19:33:41.701,03:57:00,237.0,False,2026-04-19,15,HYD → MAA,400
UK110,Vistara,HYD,DEL,2026-04-19 15:26:41.702,2026-04-19 20:13:41.702,04:47:00,287.0,False,2026-04-19,15,HYD → DEL,401
SJ013,SpiceJet,DEL,MAA,2026-04-19 15:25:41.701,2026-04-19 19:54:41.701,04:29:00,269.0,False,2026-04-19,15,DEL → MAA,402
AI039,Air India,MAA,BLR,2026-04-19 15:24:41.701,2026-04-19 18:56:41.701,03:32:00,212.0,False,2026-04-19,15,MAA → BLR,403
AI248,Air India,CCU,DEL,2026-04-19 15:17:41.704,2026-04-19 16:35:41.704,01:18:00,78.0,False,2026-04-19,15,CCU → DEL,404
6F199,IndiGo,DEL,MAA,2026-04-19 15:15:41.703,2026-04-19 17:32:41.703,02:17:00,137.0,False,2026-04-19,15,DEL → MAA,405
AI225,Air India,BOM,BLR,2026-04-19 15:05:41.703,2026-04-19 16:01:41.703,00:56:00,56.0,False,2026-04-19,15,BOM → BLR,406
SJ028,SpiceJet,CCU,BOM,2026-04-19 15:04:41.701,2026-04-19 19:32:41.701,04:28:00,268.0,False,2026-04-19,15,CCU → BOM,407
SJ012,SpiceJet,HYD,BLR,2026-04-19 15:01:41.701,2026-04-19 16:12:41.701,01:11:00,71.0,False,2026-04-19,15,HYD → BLR,408
SJ131,SpiceJet,MAA,HYD,2026-04-19 15:00:41.702,2026-04-19 16:07:41.702,01:07:00,67.0,False,2026-04-19,15,MAA → HYD,409
AI010,Air India,BOM,HYD,2026-04-19 15:00:41.701,2026-04-19 19:48:41.701,04:48:00,288.0,False,2026-04-19,15,BOM → HYD,410
6F020,IndiGo,BOM,HYD,2026-04-19 14:58:41.701,2026-04-19 16:43:41.701,01:45:00,105.0,False,2026-04-19,14,BOM → HYD,411
SJ038,SpiceJet,BLR,DEL,2026-04-19 14:57:41.701,2026-04-19 17:46:41.701,02:49:00,169.0,False,2026-04-19,14,BLR → DEL,412
UK204,Vistara,BLR,DEL,2026-04-19 14:46:41.703,2026-04-19 16:24:41.703,01:38:00,98.0,False,2026-04-19,14,BLR → DEL,413
AI036,Air India,BOM,CCU,2026-04-19 14:45:41.701,2026-04-19 16:16:41.701,01:31:00,91.0,False,2026-04-19,14,BOM → CCU,414
AI100,Air India,CCU,BOM,2026-04-19 14:42:41.702,2026-04-19 18:22:41.702,03:40:00,220.0,False,2026-04-19,14,CCU → BOM,415
SJ215,SpiceJet,CCU,DEL,2026-04-19 14:37:41.703,2026-04-19 16:12:41.703,01:35:00,95.0,False,2026-04-19,14,CCU → DEL,416
UK155,Vistara,MAA,HYD,2026-04-19 14:34:41.703,2026-04-19 18:37:41.703,04:03:00,243.0,False,2026-04-19,14,MAA → HYD,417
SJ173,SpiceJet,CCU,HYD,2026-04-19 14:27:41.703,2026-04-19 16:09:41.703,01:42:00,102.0,False,2026-04-19,14,CCU → HYD,418
UK179,Vistara,DEL,HYD,2026-04-19 14:25:41.703,2026-04-19 19:15:41.703,04:50:00,290.0,False,2026-04-19,14,DEL → HYD,419
UK221,Vistara,CCU,DEL,2026-04-19 14:18:41.704,2026-04-19 18:44:41.704,04:26:00,266.0,False,2026-04-19,14,CCU → DEL,420
UK023,Vistara,DEL,MAA,2026-04-19 14:15:41.701,2026-04-19 19:03:41.701,04:48:00,288.0,False,2026-04-19,14,DEL → MAA,421
SJ107,SpiceJet,BOM,MAA,2026-04-19 14:10:41.702,2026-04-19 18:38:41.702,04:28:00,268.0,False,2026-04-19,14,BOM → MAA,422
AI073,Air India,BOM,BLR,2026-04-19 14:08:41.702,2026-04-19 16:10:41.702,02:02:00,122.0,False,2026-04-19,14,BOM → BLR,423
SJ187,SpiceJet,MAA,BLR,2026-04-19 14:07:41.703,2026-04-19 17:30:41.703,03:23:00,203.0,False,2026-04-19,14,MAA → BLR,424
UK058,Vistara,MAA,BOM,2026-04-19 13:46:41.701,2026-04-19 17:04:41.701,03:18:00,198.0,False,2026-04-19,13,MAA → BOM,425
SJ063,SpiceJet,MAA,BOM,2026-04-19 13:38:41.701,2026-04-19 15:23:41.701,01:45:00,105.0,False,2026-04-19,13,MAA → BOM,426
SJ062,SpiceJet,BLR,HYD,2026-04-19 13:37:41.701,2026-04-19 17:06:41.701,03:29:00,209.0,False,2026-04-19,13,BLR → HYD,427
UK048,Vistara,MAA,DEL,2026-04-19 13:36:41.701,2026-04-19 18:21:41.701,04:45:00,285.0,False,2026-04-19,13,MAA → DEL,428
AI181,Air India,MAA,HYD,2026-04-19 13:29:41.703,2026-04-19 16:55:41.703,03:26:00,206.0,False,2026-04-19,13,MAA → HYD,429
AI003,Air India,BLR,HYD,2026-04-19 13:27:41.701,2026-04-19 16:55:41.701,03:28:00,208.0,False,2026-04-19,13,BLR → HYD,430
6F041,IndiGo,MAA,BOM,2026-04-19 13:19:41.701,2026-04-19 16:48:41.701,03:29:00,209.0,False,2026-04-19,13,MAA → BOM,431
6F175,IndiGo,MAA,CCU,2026-04-19 13:18:41.703,2026-04-19 15:13:41.703,01:55:00,115.0,False,2026-04-19,13,MAA → CCU,432
6F013,IndiGo,BOM,CCU,2026-04-19 13:15:41.701,2026-04-19 18:05:41.701,04:50:00,290.0,False,2026-04-19,13,BOM → CCU,433
SJ040,SpiceJet,BOM,CCU,2026-04-19 13:12:41.701,2026-04-19 16:44:41.701,03:32:00,212.0,False,2026-04-19,13,BOM → CCU,434
SJ016,SpiceJet,HYD,CCU,2026-04-19 13:01:41.701,2026-04-19 16:26:41.701,03:25:00,205.0,False,2026-04-19,13,HYD → CCU,435
6F135,IndiGo,MAA,HYD,2026-04-19 12:59:41.702,2026-04-19 13:45:41.702,00:46:00,46.0,False,2026-04-19,12,MAA → HYD,436
6F150,IndiGo,HYD,MAA,2026-04-19 12:55:41.703,2026-04-19 16:53:41.703,03:58:00,238.0,False,2026-04-19,12,HYD → MAA,437
AI083,Air India,DEL,BOM,2026-04-19 12:54:41.702,2026-04-19 13:37:41.702,00:43:00,43.0,False,2026-04-19,12,DEL → BOM,438
SJ166,SpiceJet,CCU,HYD,2026-04-19 12:51:41.703,2026-04-19 16:18:41.703,03:27:00,207.0,False,2026-04-19,12,CCU → HYD,439
SJ027,SpiceJet,BOM,MAA,2026-04-19 12:50:41.701,2026-04-19 17:13:41.701,04:23:00,263.0,False,2026-04-19,12,BOM → MAA,440
6F134,IndiGo,BLR,MAA,2026-04-19 12:47:41.702,2026-04-19 14:06:41.702,01:19:00,79.0,False,2026-04-19,12,BLR → MAA,441
UK225,Vistara,MAA,BLR,2026-04-19 12:46:41.704,2026-04-19 15:02:41.704,02:16:00,136.0,False,2026-04-19,12,MAA → BLR,442
SJ175,SpiceJet,MAA,BLR,2026-04-19 12:46:41.703,2026-04-19 16:50:41.703,04:04:00,244.0,False,2026-04-19,12,MAA → BLR,443
AI182,Air India,HYD,DEL,2026-04-19 12:41:41.703,2026-04-19 17:14:41.703,04:33:00,273.0,False,2026-04-19,12,HYD → DEL,444
AI190,Air India,BOM,CCU,2026-04-19 12:38:41.703,2026-04-19 15:56:41.703,03:18:00,198.0,False,2026-04-19,12,BOM → CCU,445
AI120,Air India,MAA,CCU,2026-04-19 12:12:41.702,2026-04-19 14:18:41.702,02:06:00,126.0,False,2026-04-19,12,MAA → CCU,446
6F132,IndiGo,MAA,BOM,2026-04-19 12:00:41.702,2026-04-19 13:00:42.000,01:00:00.298000,60.00496666666666,False,2026-04-19,12,MAA → BOM,447
UK102,Vistara,HYD,CCU,2026-04-19 11:58:41.702,2026-04-19 14:01:41.702,02:03:00,123.0,False,2026-04-19,11,HYD → CCU,448
AI045,Air India,HYD,MAA,2026-04-19 11:58:41.701,2026-04-19 14:37:41.701,02:39:00,159.0,False,2026-04-19,11,HYD → MAA,449
UK136,Vistara,HYD,CCU,2026-04-19 11:43:41.703,2026-04-19 15:26:41.703,03:43:00,223.0,False,2026-04-19,11,HYD → CCU,450
SJ238,SpiceJet,MAA,BLR,2026-04-19 11:41:41.704,2026-04-19 15:39:41.704,03:58:00,238.0,False,2026-04-19,11,MAA → BLR,451
AI193,Air India,MAA,HYD,2026-04-19 11:33:41.703,2026-04-19 16:07:41.703,04:34:00,274.0,False,2026-04-19,11,MAA → HYD,452
6F001,IndiGo,HYD,BOM,2026-04-19 11:33:41.700,2026-04-19 13:08:41.700,01:35:00,95.0,False,2026-04-19,11,HYD → BOM,453
6F211,IndiGo,MAA,BLR,2026-04-19 11:29:41.703,2026-04-19 16:20:41.703,04:51:00,291.0,False,2026-04-19,11,MAA → BLR,454
SJ199,SpiceJet,HYD,BOM,2026-04-19 11:29:41.703,2026-04-19 13:59:41.703,02:30:00,150.0,False,2026-04-19,11,HYD → BOM,455
SJ050,SpiceJet,HYD,CCU,2026-04-19 11:24:41.701,2026-04-19 12:03:41.701,00:39:00,39.0,False,2026-04-19,11,HYD → CCU,456
UK115,Vistara,BLR,BOM,2026-04-19 11:20:41.702,2026-04-19 13:20:42.000,02:00:00.298000,120.00496666666666,False,2026-04-19,11,BLR → BOM,457
AI037,Air India,BOM,BLR,2026-04-19 11:14:41.701,2026-04-19 15:13:41.701,03:59:00,239.0,False,2026-04-19,11,BOM → BLR,458
6F235,IndiGo,HYD,MAA,2026-04-19 11:06:41.704,2026-04-19 13:51:41.704,02:45:00,165.0,False,2026-04-19,11,HYD → MAA,459
UK111,Vistara,MAA,BLR,2026-04-19 11:06:41.702,2026-04-19 12:20:41.702,01:14:00,74.0,False,2026-04-19,11,MAA → BLR,460
6F005,IndiGo,BOM,MAA,2026-04-19 11:04:41.701,2026-04-19 15:27:41.701,04:23:00,263.0,False,2026-04-19,11,BOM → MAA,461
AI198,Air India,CCU,MAA,2026-04-19 10:56:41.703,2026-04-19 14:19:41.703,03:23:00,203.0,False,2026-04-19,10,CCU → MAA,462
UK184,Vistara,MAA,HYD,2026-04-19 10:49:41.703,2026-04-19 13:00:41.703,02:11:00,131.0,False,2026-04-19,10,MAA → HYD,463
6F219,IndiGo,MAA,DEL,2026-04-19 10:32:41.704,2026-04-19 14:37:41.704,04:05:00,245.0,False,2026-04-19,10,MAA → DEL,464
UK066,Vistara,BOM,CCU,2026-04-19 10:29:41.701,2026-04-19 12:07:41.701,01:38:00,98.0,False,2026-04-19,10,BOM → CCU,465
6F220,IndiGo,HYD,BOM,2026-04-19 10:27:41.704,2026-04-19 11:25:41.704,00:58:00,58.0,False,2026-04-19,10,HYD → BOM,466
AI180,Air India,BOM,CCU,2026-04-19 10:19:41.703,2026-04-19 11:00:41.703,00:41:00,41.0,False,2026-04-19,10,BOM → CCU,467
6F098,IndiGo,BLR,MAA,2026-04-19 10:18:41.702,2026-04-19 12:49:41.702,02:31:00,151.0,False,2026-04-19,10,BLR → MAA,468
AI141,Air India,BLR,DEL,2026-04-19 10:16:41.702,2026-04-19 14:53:41.702,04:37:00,277.0,False,2026-04-19,10,BLR → DEL,469
SJ170,SpiceJet,BLR,BOM,2026-04-19 10:11:41.703,2026-04-19 11:56:41.703,01:45:00,105.0,False,2026-04-19,10,BLR → BOM,470
SJ178,SpiceJet,BOM,HYD,2026-04-19 09:58:41.703,2026-04-19 12:27:41.703,02:29:00,149.0,False,2026-04-19,9,BOM → HYD,471
6F172,IndiGo,BOM,BLR,2026-04-19 09:53:41.703,2026-04-19 14:46:41.703,04:53:00,293.0,False,2026-04-19,9,BOM → BLR,472
UK220,Vistara,BLR,BOM,2026-04-19 09:51:41.704,2026-04-19 13:25:41.704,03:34:00,214.0,False,2026-04-19,9,BLR → BOM,473
SJ148,SpiceJet,DEL,BLR,2026-04-19 09:51:41.702,2026-04-19 13:41:41.702,03:50:00,230.0,False,2026-04-19,9,DEL → BLR,474
UK065,Vistara,BOM,CCU,2026-04-19 09:38:41.701,2026-04-19 13:46:41.701,04:08:00,248.0,False,2026-04-19,9,BOM → CCU,475
6F243,IndiGo,BOM,HYD,2026-04-19 09:37:41.704,2026-04-19 10:33:41.704,00:56:00,56.0,False,2026-04-19,9,BOM → HYD,476
SJ193,SpiceJet,CCU,DEL,2026-04-19 09:37:41.703,2026-04-19 12:16:41.703,02:39:00,159.0,False,2026-04-19,9,CCU → DEL,477
UK056,Vistara,HYD,MAA,2026-04-19 09:29:41.701,2026-04-19 10:15:41.701,00:46:00,46.0,False,2026-04-19,9,HYD → MAA,478
AI219,Air India,BLR,DEL,2026-04-19 09:28:41.703,2026-04-19 11:27:41.703,01:59:00,119.0,False,2026-04-19,9,BLR → DEL,479
SJ073,SpiceJet,CCU,BLR,2026-04-19 09:26:41.701,2026-04-19 11:14:41.701,01:48:00,108.0,False,2026-04-19,9,CCU → BLR,480
6F052,IndiGo,BOM,CCU,2026-04-19 09:13:41.701,2026-04-19 12:02:41.701,02:49:00,169.0,False,2026-04-19,9,BOM → CCU,481
SJ201,SpiceJet,BLR,DEL,2026-04-19 09:10:41.703,2026-04-19 11:12:41.703,02:02:00,122.0,False,2026-04-19,9,BLR → DEL,482
UK028,Vistara,HYD,MAA,2026-04-19 09:02:41.701,2026-04-19 10:37:41.701,01:35:00,95.0,False,2026-04-19,9,HYD → MAA,483
SJ119,SpiceJet,BOM,CCU,2026-04-19 08:53:41.702,2026-04-19 11:29:41.702,02:36:00,156.0,False,2026-04-19,8,BOM → CCU,484
AI165,Air India,DEL,CCU,2026-04-19 08:51:41.703,2026-04-19 10:31:41.703,01:40:00,100.0,False,2026-04-19,8,DEL → CCU,485
AI255,Air India,MAA,CCU,2026-04-19 08:45:41.704,2026-04-19 13:12:41.704,04:27:00,267.0,False,2026-04-19,8,MAA → CCU,486
AI202,Air India,HYD,BLR,2026-04-19 08:44:41.703,2026-04-19 10:53:41.703,02:09:00,129.0,False,2026-04-19,8,HYD → BLR,487
SJ039,SpiceJet,MAA,BOM,2026-04-19 08:41:41.701,2026-04-19 12:08:41.701,03:27:00,207.0,False,2026-04-19,8,MAA → BOM,488
SJ051,SpiceJet,BOM,BLR,2026-04-19 08:40:41.701,2026-04-19 12:18:41.701,03:38:00,218.0,False,2026-04-19,8,BOM → BLR,489
UK024,Vistara,MAA,BLR,2026-04-19 08:29:41.701,2026-04-19 13:29:41.701,05:00:00,300.0,False,2026-04-19,8,MAA → BLR,490
SJ006,SpiceJet,HYD,BLR,2026-04-19 08:25:41.701,2026-04-19 08:57:41.701,00:32:00,32.0,False,2026-04-19,8,HYD → BLR,491
AI207,Air India,BOM,MAA,2026-04-19 08:24:41.703,2026-04-19 11:23:41.703,02:59:00,179.0,False,2026-04-19,8,BOM → MAA,492
SJ168,SpiceJet,CCU,BOM,2026-04-19 08:17:41.703,2026-04-19 12:29:41.703,04:12:00,252.0,False,2026-04-19,8,CCU → BOM,493
AI028,Air India,HYD,BOM,2026-04-19 07:53:41.701,2026-04-19 08:35:41.701,00:42:00,42.0,False,2026-04-19,7,HYD → BOM,494
6F094,IndiGo,BLR,BOM,2026-04-19 07:37:41.702,2026-04-19 09:06:41.702,01:29:00,89.0,False,2026-04-19,7,BLR → BOM,495
6F024,IndiGo,BOM,DEL,2026-04-19 07:31:41.701,2026-04-19 11:17:41.701,03:46:00,226.0,False,2026-04-19,7,BOM → DEL,496
6F061,IndiGo,MAA,BOM,2026-04-19 07:28:41.701,2026-04-19 08:09:41.701,00:41:00,41.0,False,2026-04-19,7,MAA → BOM,497
AI032,Air India,MAA,BLR,2026-04-19 07:26:41.701,2026-04-19 09:26:42.000,02:00:00.299000,120.00498333333333,False,2026-04-19,7,MAA → BLR,498
UK163,Vistara,DEL,HYD,2026-04-19 07:22:41.703,2026-04-19 09:04:41.703,01:42:00,102.0,False,2026-04-19,7,DEL → HYD,499
SJ067,SpiceJet,MAA,BLR,2026-04-19 07:17:41.701,2026-04-19 08:16:41.701,00:59:00,59.0,False,2026-04-19,7,MAA → BLR,500
SJ106,SpiceJet,CCU,DEL,2026-04-19 07:16:41.702,2026-04-19 09:40:41.702,02:24:00,144.0,False,2026-04-19,7,CCU → DEL,501
AI086,Air India,CCU,HYD,2026-04-19 07:13:41.702,2026-04-19 10:09:41.702,02:56:00,176.0,False,2026-04-19,7,CCU → HYD,502
6F263,IndiGo,DEL,HYD,2026-04-19 07:07:41.703,2026-04-19 08:30:41.703,01:23:00,83.0,False,2026-04-19,7,DEL → HYD,503
6F163,IndiGo,MAA,BOM,2026-04-19 06:49:41.703,2026-04-19 10:46:41.703,03:57:00,237.0,False,2026-04-19,6,MAA → BOM,504
SJ064,SpiceJet,CCU,DEL,2026-04-19 06:29:41.701,2026-04-19 08:43:41.701,02:14:00,134.0,False,2026-04-19,6,CCU → DEL,505
UK118,Vistara,HYD,BLR,2026-04-19 06:22:41.702,2026-04-19 07:22:42.000,01:00:00.298000,60.00496666666666,False,2026-04-19,6,HYD → BLR,506
UK022,Vistara,DEL,HYD,2026-04-19 06:22:41.701,2026-04-19 10:59:41.701,04:37:00,277.0,False,2026-04-19,6,DEL → HYD,507
UK099,Vistara,BOM,MAA,2026-04-19 06:16:41.702,2026-04-19 10:24:41.702,04:08:00,248.0,False,2026-04-19,6,BOM → MAA,508
6F212,IndiGo,BLR,CCU,2026-04-19 06:10:41.703,2026-04-19 10:52:41.703,04:42:00,282.0,False,2026-04-19,6,BLR → CCU,509
AI023,Air India,HYD,BLR,2026-04-19 06:10:41.701,2026-04-19 09:35:41.701,03:25:00,205.0,False,2026-04-19,6,HYD → BLR,510
SJ245,SpiceJet,BOM,DEL,2026-04-19 06:07:41.704,2026-04-19 09:39:41.704,03:32:00,212.0,False,2026-04-19,6,BOM → DEL,511
6F066,IndiGo,BLR,HYD,2026-04-19 06:07:41.701,2026-04-19 07:43:41.701,01:36:00,96.0,False,2026-04-19,6,BLR → HYD,512
AI138,Air India,DEL,CCU,2026-04-19 05:50:41.702,2026-04-19 06:40:41.702,00:50:00,50.0,False,2026-04-19,5,DEL → CCU,513
SJ021,SpiceJet,HYD,BLR,2026-04-19 05:48:41.701,2026-04-19 09:46:41.701,03:58:00,238.0,False,2026-04-19,5,HYD → BLR,514
SJ136,SpiceJet,HYD,BLR,2026-04-19 05:45:41.702,2026-04-19 08:04:41.702,02:19:00,139.0,False,2026-04-19,5,HYD → BLR,515
AI148,Air India,HYD,MAA,2026-04-19 05:41:41.703,2026-04-19 08:32:41.703,02:51:00,171.0,False,2026-04-19,5,HYD → MAA,516
SJ014,SpiceJet,BOM,HYD,2026-04-19 05:40:41.701,2026-04-19 06:39:41.701,00:59:00,59.0,False,2026-04-19,5,BOM → HYD,517
6F104,IndiGo,CCU,BOM,2026-04-19 05:39:41.702,2026-04-19 06:14:41.702,00:35:00,35.0,False,2026-04-19,5,CCU → BOM,518
SJ121,SpiceJet,CCU,DEL,2026-04-19 05:32:41.702,2026-04-19 06:47:41.702,01:15:00,75.0,False,2026-04-19,5,CCU → DEL,519
UK174,Vistara,CCU,DEL,2026-04-19 05:27:41.703,2026-04-19 07:47:41.703,02:20:00,140.0,False,2026-04-19,5,CCU → DEL,520
AI033,Air India,MAA,CCU,2026-04-19 05:25:41.701,2026-04-19 10:21:41.701,04:56:00,296.0,False,2026-04-19,5,MAA → CCU,521
SJ122,SpiceJet,CCU,BOM,2026-04-19 05:22:41.702,2026-04-19 10:09:41.702,04:47:00,287.0,False,2026-04-19,5,CCU → BOM,522
UK095,Vistara,BOM,MAA,2026-04-19 05:22:41.702,2026-04-19 07:36:41.702,02:14:00,134.0,False,2026-04-19,5,BOM → MAA,523
SJ026,SpiceJet,CCU,MAA,2026-04-19 05:22:41.701,2026-04-19 09:40:41.701,04:18:00,258.0,False,2026-04-19,5,CCU → MAA,524
6F221,IndiGo,MAA,DEL,2026-04-19 05:20:41.704,2026-04-19 08:52:41.704,03:32:00,212.0,False,2026-04-19,5,MAA → DEL,525
SJ103,SpiceJet,MAA,BLR,2026-04-19 05:16:41.702,2026-04-19 08:56:41.702,03:40:00,220.0,False,2026-04-19,5,MAA → BLR,526
SJ011,SpiceJet,BOM,MAA,2026-04-19 05:14:41.701,2026-04-19 09:59:41.701,04:45:00,285.0,False,2026-04-19,5,BOM → MAA,527
